dataset_id,geo_id,year,variable,value
1,US26103,2019,County-level Real GDP,2944373
1,US26103,2017,GDP Percent change from preceding period,-4.2
1,US26103,2018,GDP Percent change from preceding period,-1.1
1,US26103,2019,GDP Percent change from preceding period,0.2
1,US26105,2016,County-level Real GDP,971006
1,US26105,2017,County-level Real GDP,985572
1,US26105,2018,County-level Real GDP,1004108
1,US26105,2019,County-level Real GDP,993763
1,US26105,2017,GDP Percent change from preceding period,1.5
1,US26105,2018,GDP Percent change from preceding period,1.9
1,US26105,2019,GDP Percent change from preceding period,-1
1,US26107,2016,County-level Real GDP,1193564
1,US26107,2017,County-level Real GDP,1159221
1,US26107,2018,County-level Real GDP,1141259
1,US26107,2019,County-level Real GDP,1132371
1,US26107,2017,GDP Percent change from preceding period,-2.9
1,US26107,2018,GDP Percent change from preceding period,-1.5
1,US26107,2019,GDP Percent change from preceding period,-0.8
1,US26109,2016,County-level Real GDP,627956
1,US26109,2017,County-level Real GDP,674603
1,US26109,2018,County-level Real GDP,699123
1,US26109,2019,County-level Real GDP,726270
1,US26109,2017,GDP Percent change from preceding period,7.4
1,US26109,2018,GDP Percent change from preceding period,3.6
1,US26109,2019,GDP Percent change from preceding period,3.9
1,US26111,2016,County-level Real GDP,4844818
1,US26111,2017,County-level Real GDP,4815909
1,US26111,2018,County-level Real GDP,4987281
1,US26111,2019,County-level Real GDP,4962643
1,US26111,2017,GDP Percent change from preceding period,-0.6
1,US26111,2018,GDP Percent change from preceding period,3.6
1,US26111,2019,GDP Percent change from preceding period,-0.5
1,US26113,2016,County-level Real GDP,343436
1,US26113,2017,County-level Real GDP,420671
1,US26113,2018,County-level Real GDP,416416
1,US26113,2019,County-level Real GDP,492220
1,US26113,2017,GDP Percent change from preceding period,22.5
1,US26113,2018,GDP Percent change from preceding period,-1
1,US26113,2019,GDP Percent change from preceding period,18.2
1,US26115,2016,County-level Real GDP,5428402
1,US26115,2017,County-level Real GDP,5400947
1,US26115,2018,County-level Real GDP,5308843
1,US26115,2019,County-level Real GDP,5387072
1,US26115,2017,GDP Percent change from preceding period,-0.5
1,US26115,2018,GDP Percent change from preceding period,-1.7
1,US26115,2019,GDP Percent change from preceding period,1.5
1,US26117,2016,County-level Real GDP,1469900
1,US26117,2017,County-level Real GDP,1454686
1,US26117,2018,County-level Real GDP,1496927
1,US26117,2019,County-level Real GDP,1499535
1,US26117,2017,GDP Percent change from preceding period,-1
1,US26117,2018,GDP Percent change from preceding period,2.9
1,US26117,2019,GDP Percent change from preceding period,0.2
1,US26119,2016,County-level Real GDP,263183
1,US26119,2017,County-level Real GDP,276026
1,US26119,2018,County-level Real GDP,289845
1,US26119,2019,County-level Real GDP,305444
1,US26119,2017,GDP Percent change from preceding period,4.9
1,US26119,2018,GDP Percent change from preceding period,5
1,US26119,2019,GDP Percent change from preceding period,5.4
1,US26121,2016,County-level Real GDP,5798477
1,US26121,2017,County-level Real GDP,5805565
1,US26121,2018,County-level Real GDP,5875921
1,US26121,2019,County-level Real GDP,5857270
1,US26121,2017,GDP Percent change from preceding period,0.1
1,US26121,2018,GDP Percent change from preceding period,1.2
1,US26121,2019,GDP Percent change from preceding period,-0.3
1,US26123,2016,County-level Real GDP,1183571
1,US26123,2017,County-level Real GDP,1291435
1,US26123,2018,County-level Real GDP,1318868
1,US26123,2019,County-level Real GDP,1415438
1,US26123,2017,GDP Percent change from preceding period,9.1
1,US26123,2018,GDP Percent change from preceding period,2.1
1,US26123,2019,GDP Percent change from preceding period,7.3
1,US26125,2016,County-level Real GDP,91302267
1,US26125,2017,County-level Real GDP,92414020
1,US26125,2018,County-level Real GDP,94430665
1,US26125,2019,County-level Real GDP,95044159
1,US26125,2017,GDP Percent change from preceding period,1.2
1,US26125,2018,GDP Percent change from preceding period,2.2
1,US26125,2019,GDP Percent change from preceding period,0.6
1,US26127,2016,County-level Real GDP,611447
1,US26127,2017,County-level Real GDP,631679
1,US26127,2018,County-level Real GDP,657308
1,US26127,2019,County-level Real GDP,669523
1,US26127,2017,GDP Percent change from preceding period,3.3
1,US26127,2018,GDP Percent change from preceding period,4.1
1,US26127,2019,GDP Percent change from preceding period,1.9
1,US26129,2016,County-level Real GDP,500232
1,US26129,2017,County-level Real GDP,524433
1,US26129,2018,County-level Real GDP,555594
1,US26129,2019,County-level Real GDP,557933
1,US26129,2017,GDP Percent change from preceding period,4.8
1,US26129,2018,GDP Percent change from preceding period,5.9
1,US26129,2019,GDP Percent change from preceding period,0.4
1,US26131,2016,County-level Real GDP,117202
1,US26131,2017,County-level Real GDP,116044
1,US26131,2018,County-level Real GDP,115910
1,US26131,2019,County-level Real GDP,125873
1,US26131,2017,GDP Percent change from preceding period,-1
1,US26131,2018,GDP Percent change from preceding period,-0.1
1,US26131,2019,GDP Percent change from preceding period,8.6
1,US26133,2016,County-level Real GDP,641435
1,US26133,2017,County-level Real GDP,649064
1,US26133,2018,County-level Real GDP,659271
1,US26133,2019,County-level Real GDP,706600
1,US26133,2017,GDP Percent change from preceding period,1.2
1,US26133,2018,GDP Percent change from preceding period,1.6
1,US26133,2019,GDP Percent change from preceding period,7.2
1,US26135,2016,County-level Real GDP,175610
1,US26135,2017,County-level Real GDP,179747
1,US26135,2018,County-level Real GDP,185543
1,US26135,2019,County-level Real GDP,204586
1,US26135,2017,GDP Percent change from preceding period,2.4
1,US26135,2018,GDP Percent change from preceding period,3.2
1,US26135,2019,GDP Percent change from preceding period,10.3
1,US26137,2016,County-level Real GDP,876851
1,US26137,2017,County-level Real GDP,929954
1,US26137,2018,County-level Real GDP,961118
1,US26137,2019,County-level Real GDP,964471
1,US26137,2017,GDP Percent change from preceding period,6.1
1,US26137,2018,GDP Percent change from preceding period,3.4
1,US26137,2019,GDP Percent change from preceding period,0.3
1,US26139,2016,County-level Real GDP,12311876
1,US26139,2017,County-level Real GDP,12809802
1,US26139,2018,County-level Real GDP,13280391
1,US26139,2019,County-level Real GDP,13165723
1,US26139,2017,GDP Percent change from preceding period,4
1,US26139,2018,GDP Percent change from preceding period,3.7
1,US26139,2019,GDP Percent change from preceding period,-0.9
1,US26141,2016,County-level Real GDP,350253
1,US26141,2017,County-level Real GDP,351270
1,US26141,2018,County-level Real GDP,341659
1,US26141,2019,County-level Real GDP,364070
1,US26141,2017,GDP Percent change from preceding period,0.3
1,US26141,2018,GDP Percent change from preceding period,-2.7
1,US26141,2019,GDP Percent change from preceding period,6.6
1,US26143,2016,County-level Real GDP,526482
1,US26143,2017,County-level Real GDP,534727
1,US26143,2018,County-level Real GDP,545515
1,US26143,2019,County-level Real GDP,589237
1,US26143,2017,GDP Percent change from preceding period,1.6
1,US26143,2018,GDP Percent change from preceding period,2
1,US26143,2019,GDP Percent change from preceding period,8
1,US26145,2016,County-level Real GDP,7573411
1,US26145,2017,County-level Real GDP,7460995
1,US26145,2018,County-level Real GDP,7641622
1,US26145,2019,County-level Real GDP,7665760
1,US26145,2017,GDP Percent change from preceding period,-1.5
1,US26145,2018,GDP Percent change from preceding period,2.4
1,US26145,2019,GDP Percent change from preceding period,0.3
1,US26147,2016,County-level Real GDP,4798011
1,US26147,2017,County-level Real GDP,4754503
1,US26147,2018,County-level Real GDP,4929672
1,US26147,2019,County-level Real GDP,4844169
1,US26147,2017,GDP Percent change from preceding period,-0.9
1,US26147,2018,GDP Percent change from preceding period,3.7
1,US26147,2019,GDP Percent change from preceding period,-1.7
1,US26149,2016,County-level Real GDP,1898732
1,US26149,2017,County-level Real GDP,1884307
1,US26149,2018,County-level Real GDP,1902631
1,US26149,2019,County-level Real GDP,1889119
1,US26149,2017,GDP Percent change from preceding period,-0.8
1,US26149,2018,GDP Percent change from preceding period,1
1,US26149,2019,GDP Percent change from preceding period,-0.7
1,US26151,2016,County-level Real GDP,1140005
1,US26151,2017,County-level Real GDP,1247876
1,US26151,2018,County-level Real GDP,1296420
1,US26151,2019,County-level Real GDP,1315242
1,US26151,2017,GDP Percent change from preceding period,9.5
1,US26151,2018,GDP Percent change from preceding period,3.9
1,US26151,2019,GDP Percent change from preceding period,1.5
1,US26153,2016,County-level Real GDP,280887
1,US26153,2017,County-level Real GDP,284783
1,US26153,2018,County-level Real GDP,280463
1,US26153,2019,County-level Real GDP,292604
1,US26153,2017,GDP Percent change from preceding period,1.4
1,US26153,2018,GDP Percent change from preceding period,-1.5
1,US26153,2019,GDP Percent change from preceding period,4.3
1,US26155,2016,County-level Real GDP,1525289
1,US26155,2017,County-level Real GDP,1542091
1,US26155,2018,County-level Real GDP,1542645
1,US26155,2019,County-level Real GDP,1573326
1,US26155,2017,GDP Percent change from preceding period,1.1
1,US26155,2018,GDP Percent change from preceding period,0
1,US26155,2019,GDP Percent change from preceding period,2
1,US26157,2016,County-level Real GDP,1190577
1,US26157,2017,County-level Real GDP,1153056
1,US26157,2018,County-level Real GDP,1185345
1,US26157,2019,County-level Real GDP,1210428
1,US26157,2017,GDP Percent change from preceding period,-3.2
1,US26157,2018,GDP Percent change from preceding period,2.8
1,US26157,2019,GDP Percent change from preceding period,2.1
1,US26159,2016,County-level Real GDP,2803474
1,US26159,2017,County-level Real GDP,2707616
1,US26159,2018,County-level Real GDP,2626837
1,US26159,2019,County-level Real GDP,2638934
1,US26159,2017,GDP Percent change from preceding period,-3.4
1,US26159,2018,GDP Percent change from preceding period,-3
1,US26159,2019,GDP Percent change from preceding period,0.5
1,US26161,2016,County-level Real GDP,20953441
1,US26161,2017,County-level Real GDP,21512047
1,US26161,2018,County-level Real GDP,22224950
1,US26161,2019,County-level Real GDP,22430838
1,US26161,2017,GDP Percent change from preceding period,2.7
1,US26161,2018,GDP Percent change from preceding period,3.3
1,US26161,2019,GDP Percent change from preceding period,0.9
1,US26163,2016,County-level Real GDP,88510590
1,US26163,2017,County-level Real GDP,88820346
1,US26163,2018,County-level Real GDP,90807637
1,US26163,2019,County-level Real GDP,91992838
1,US26163,2017,GDP Percent change from preceding period,0.3
1,US26163,2018,GDP Percent change from preceding period,2.2
1,US26163,2019,GDP Percent change from preceding period,1.3
1,US26165,2016,County-level Real GDP,1078568
1,US26165,2017,County-level Real GDP,1104491
1,US26165,2018,County-level Real GDP,1140768
1,US26165,2019,County-level Real GDP,1171921
1,US26165,2017,GDP Percent change from preceding period,2.4
1,US26165,2018,GDP Percent change from preceding period,3.3
1,US26165,2019,GDP Percent change from preceding period,2.7
1,US27001,2016,County-level Real GDP,410841
1,US27001,2017,County-level Real GDP,430771
1,US27001,2018,County-level Real GDP,416479
1,US27001,2019,County-level Real GDP,448562
1,US27001,2017,GDP Percent change from preceding period,4.9
1,US27001,2018,GDP Percent change from preceding period,-3.3
1,US27001,2019,GDP Percent change from preceding period,7.7
1,US27003,2016,County-level Real GDP,13161687
1,US27003,2017,County-level Real GDP,13315656
1,US27003,2018,County-level Real GDP,13770730
1,US27003,2019,County-level Real GDP,13926256
1,US27003,2017,GDP Percent change from preceding period,1.2
1,US27003,2018,GDP Percent change from preceding period,3.4
1,US27003,2019,GDP Percent change from preceding period,1.1
1,US27005,2016,County-level Real GDP,1350217
1,US27005,2017,County-level Real GDP,1325095
1,US27005,2018,County-level Real GDP,1344275
1,US27005,2019,County-level Real GDP,1380383
1,US27005,2017,GDP Percent change from preceding period,-1.9
1,US27005,2018,GDP Percent change from preceding period,1.4
1,US27005,2019,GDP Percent change from preceding period,2.7
1,US27007,2016,County-level Real GDP,1607191
1,US27007,2017,County-level Real GDP,1560099
1,US27007,2018,County-level Real GDP,1636341
1,US27007,2019,County-level Real GDP,1663946
1,US27007,2017,GDP Percent change from preceding period,-2.9
1,US27007,2018,GDP Percent change from preceding period,4.9
1,US27007,2019,GDP Percent change from preceding period,1.7
1,US27009,2016,County-level Real GDP,1635461
1,US27009,2017,County-level Real GDP,1691102
1,US27009,2018,County-level Real GDP,1673727
1,US27009,2019,County-level Real GDP,1672939
1,US27009,2017,GDP Percent change from preceding period,3.4
1,US27009,2018,GDP Percent change from preceding period,-1
1,US27009,2019,GDP Percent change from preceding period,0
1,US27011,2016,County-level Real GDP,216457
1,US27011,2017,County-level Real GDP,210183
1,US27011,2018,County-level Real GDP,212771
1,US27011,2019,County-level Real GDP,227714
1,US27011,2017,GDP Percent change from preceding period,-2.9
1,US27011,2018,GDP Percent change from preceding period,1.2
1,US27011,2019,GDP Percent change from preceding period,7
1,US27013,2016,County-level Real GDP,3843519
1,US27013,2017,County-level Real GDP,3791928
1,US27013,2018,County-level Real GDP,3821242
1,US27013,2019,County-level Real GDP,3904767
1,US27013,2017,GDP Percent change from preceding period,-1.3
1,US27013,2018,GDP Percent change from preceding period,0.8
1,US27013,2019,GDP Percent change from preceding period,2.2
1,US27015,2016,County-level Real GDP,1476911
1,US27015,2017,County-level Real GDP,1504500
1,US27015,2018,County-level Real GDP,1573747
1,US27015,2019,County-level Real GDP,1525918
1,US27015,2017,GDP Percent change from preceding period,1.9
1,US27015,2018,GDP Percent change from preceding period,4.6
1,US27015,2019,GDP Percent change from preceding period,-3
1,US27017,2016,County-level Real GDP,1152410
1,US27017,2017,County-level Real GDP,1203814
1,US27017,2018,County-level Real GDP,1170028
1,US27017,2019,County-level Real GDP,1188386
1,US27017,2017,GDP Percent change from preceding period,4.5
1,US27017,2018,GDP Percent change from preceding period,-2.8
